status,shopify_product_id,handle,source_title,variants,first_sku,first_ean,size_confidence,missing_translations,outdated_translations,reason
included,8747241406802,banksy-monkey-wall-sticker-art-vinyl-66842,Artist Monkey Wall Sticker - Art Vinyl Street WriterDecal - Graffiti Mural Chimp Artwork Decals - Laugh Now Print Gorilla Smart Mural,19,55383545517808,7341147120859,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747264835922,lockdown-positive-quote-sticker-07597,"Positive Mind, Positive Vibes Wall Decal",20,19201772922137,7341147121238,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,,
included,8747270504786,patterned-mountain-wall-decor-decal-kid-60162,Patterned Mountain Wall Decor Decal - Kid Room Art Vinyl Home Black Sticker - Nursery Woodland Mural - Tribal Decals Stickers,15,21595971989174,7341147121634,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747283644754,banksy-girl-anarchist-wall-sticker-17773,Artist Girl Anarchist Wall Sticker - Magical Daisy Antifa Communist Anarchy Decal - Radical Political Street Art Anarchism Mural,19,PRE-BANGIR-16X-HBD,7341146869087,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747285610834,tree-sticker-decal-wall-birch-art-vinyl-55911,Tree Sticker Decal - Wall Birch Art Vinyl Nursery Stickers - Nature Botanical Trees Decals - Forest Decor Natural Big Leaf Peel And Stick,17,25478322759617,7341147121825,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747287609682,leopard-heart-wall-sticker-art-print-69146,Leopard Heart Wall  Sticker - Art Print Texas Vinyl Decal - Room Love Decor Pink Stickers - Jaguar Wild Skin Removable Bedroom Large Decals,20,18745819072676,7341147121993,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747291017554,banksy-napoleon-vinyl-wall-sticker-art-35323,Napoleon Street Art Wall Decal | Direction Options,40,PRE-BANNAP-7X8LEF-SHCR,7341146885964,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:title; ee:description,
included,8747291869522,nursery-tree-vinyl-wall-decal-large-89584,Nursery Tree Vinyl Wall Decal - Large Decor Bird Owl Boy Girl Kid Baby Art Set Sticker - Colorful Butterfly Room Nature Playroom Big Mural,26,PRE-NURTRE-28MAT-L1DG,7341146888125,medium — size range/single measurement derived from description,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747294556498,deer-wildlife-wall-vinyl-sticker-baby-15730,Deer Wildlife Wall Vinyl Sticker - Baby Kit Antler Hunting Decor Hunter Art Animal Decal - Nature Decoration Reindeer Label Silhouette Mural,18,12420693548274,7341147122198,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747295736146,family-quote-wall-sticker-love-sign-09990,Family Love Quote Wall Decal | Where Life Begins,19,13653314550720,7341147122372,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,,
included,8747297177938,boho-sun-wall-decal-half-shape-sunshine-30621,Boho Sun Wall Decal - Half Shape Sunshine Large Sticker Decor For Nursery Kids Room - Neutral Pastel Yellow Vinyl Peel And Stick Mural,21,PRE-BOHSUN-4X2-SCPT,7341146890197,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747300454738,giraffe-wall-sticker-giraffes-head-95149,Giraffe Head Wall Decal | Left or Right Direction,36,PRE-GIRWAL-24XLEF-2STD,7341146890586,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:title; ee:description,
included,8747301306706,cat-wall-sticker-kitten-head-40305,Cat Head Wall Decal | Left or Right Direction,36,PRE-CATWAL-24XLEF-17BH,7341146907086,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:title; ru:description; ee:title; ee:description,
included,8747302912338,cute-tiger-wall-sticker-baby-kid-34449,Cute Tiger Nursery Wall Decal | Vinyl Sticker,20,PRE-CUTTIG-8X6-G9TH,7341146896625,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:title; ru:description; ee:title; ee:description,
included,8747304616274,glow-in-dark-life-is-beautiful-banksy-37736,Glow In Dark Life Is Beautiful Artist Street Art Wall Decal - Night Light Glowing Neon Singing Woman Sticker - Home Decor Mural,20,PRE-GLOIN-7X8-SJO8,7341146889283,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747306746194,geometric-wall-mural-decal-hexagon-97732,Geometric Wall Mural Decal - Hexagon Honeycomb Vinyl Bedroom Sticker - Nursery Room Decor Honey Bee Shape Art Mural,20,14675070198055,7341147123003,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747307237714,banksy-police-kissing-wall-sticker-04996,Artist Police Kissing Wall Sticker - Street Art Peel and Stick Vinyl Decal - Cops Kiss Large Mural,20,58462853675970,7341147123201,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747308745042,moon-phase-wall-decor-decal-kid-full-09981,Moon Phase Wall Decor Decal - Kid Full Large Sticker For Nursery Baby Kids Room - Bedroom Ceiling Decorations Art Home Removable Vinyl,20,20033345256886,7341147123560,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747309465938,police-car-wall-vinyl-sticker-officer-18173,Police Car Wall Vinyl Sticker - Officer Art  Mural Decal Label - Policeman Patrol Decor Gift - Police Car Sticker - Police Car Vinyl,20,PRE-POLCAR-8X3-OUVT,7341146889597,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:description; ee:description,
included,8747309924690,tree-sticker-decal-wall-birch-art-vinyl-09637,Tree Sticker Decal - Wall Birch Art Vinyl Nursery Stickers - Nature Botanical Trees Decals - Forest Decor Natural Big Winter Peel And Stick,17,25495132656393,7341147124000,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747310580050,fish-vinyl-wall-sticker-set-art-decor-66107,Fish Vinyl Wall Sticker Set - Art Decor Cute Waterproof Fishing Ocean Outdoor Decoration Decal - Decorative Gift Window Sea Flyfishing Mural,10,13874159229522,7341147124178,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747313037650,wyoming-state-wall-sticker-bear-face-23117,Wyoming State Wall Sticker - Bear Face And Mountains Love Wall Sticker - Wyoming Fan Removable Vinyl Mural - Cool Car Bumper Stickers,20,28270984136385,7341147124468,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747314970962,north-carolina-sticker-removable-vinyl-12191,North Carolina Sticker - Removable Vinyl Wall Stickers - NC State Map Design Decal - Tennessee Fan Gift - USA Flag State Decals,30,PRE-NORCAR-8X3TAR-9GRV,7341146893143,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747316085074,north-carolina-love-decal-removable-09632,North Carolina Love Decal - Removable Vinyl Wall Sticker - NC State Map Design - Tennessee Fan Gift - The Tar Heel State Quote Sticker,30,PRE-NORCAR-8X3TAR-3B20,7341146893440,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747316773202,forest-animals-and-trees-wall-decal-for-15385,Forest Animals and Trees Wall Decal for Kids Room - Nursery Woodland Stickers with Watercolor Tree - Big Wall Decor Set,3,PRE-FORANI-SMA-6IAP,7341147124666,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747320901970,40x-bee-wall-stickers-bumble-queen-02674,40x Bee Wall Stickers - Bumble Queen Honey Decor For Bedroom The Living Room Nursery Removable Vinyl Decals - Baby Home Art Cute Bumblebee,11,31670267390537,7341147124949,medium — size range/single measurement derived from description,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747322605906,banksy-animal-truck-vinyl-wall-sticker-59420,Animal Truck Street Art Wall Decal | Direction Options,40,PRE-BANANI-8X5LEF-H29S,7341146892740,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:title; ee:title; ee:description,
included,8747327553874,banksy-mona-lisa-wall-sticker-laptop-60121,Artist Mona Lisa Wall Sticker - Laptop Car Tablet Da Vinci Joconda Art Vinyl Decal - Women Smile Launcher Street Bazooka Diy Decor Mural,20,55056323046400,7341147125250,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747328602450,24x-the-flying-butterfly-glow-at-night-70012,24x The Flying Butterfly Glow At Night Decal - Glowing Vinyl In Dark Sticker Butterflies - Art Wall Elements Of Nature Illustration Decor,20,PRE-24XTHE-8X8-24BS,7341146892153,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,,
included,8747329388882,banksy-follow-your-dreams-wall-sticker-35182,Follow Your Dreams Street Art Wall Decal | Vinyl Sticker,20,PRE-BANFOL-8X6-PFJE,7341146889795,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ru:title; ee:title; ee:description,
included,8747329814866,nursery-giraffe-vinyl-wall-sticker-baby-35561,Nursery Giraffe Vinyl Wall Sticker - Baby Art Cute Funny Gift Animal Decor Decal - Boy Girl Africa Decorative Colourful Jungle Kid Print,20,PRE-NURGIR-4X8-GB09,7341146891415,high,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747330109778,ps-i-love-you-wall-sticker-romantic-15335,P.S. I Love You Wall Decal | Romantic Quote Sticker,20,22711475117947,7341147125465,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; lv:title; lv:description; fi:title; fi:description,,
included,8747337187666,tree-wall-decal-decor-large-art-vinyl-45531,Tree Wall Decal Decor - Large Art Vinyl Sticker For Nursery Kids Room - White Black Decals Decoration Living Bedroom Mural Giant Stickers,17,25802683854877,7341147127810,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747344789842,banksy-armoured-car-wall-art-sticker-13168,Artist Armoured Car Wall Art Sticker - Street Graffiti Artwork Cool Vinyl Decal - Writer Wall Decal - Drawer Sticker - Sprayer Decal,20,PRE-BANARM-8X6-RROG,7341146928128,high,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747350360402,family-kitchen-rule-quote-wall-sticker-48142,Family Kitchen Rule Quote Wall Sticker - House Art Home Sign Decor Funny Saying Vinyl Decal - My Love Word Fridge Refrigerator Mural,20,13633633835119,7341147128251,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747350982994,i-love-you-yesterday-wall-sticker-69287,I Loved You Yesterday Wall Decal | Romantic Love Quote,18,17426336518739,7341147128459,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,,
included,8747353080146,tree-sticker-decal-wall-birch-art-vinyl-01105,Tree Sticker Decal - Wall Birch Art Vinyl Nursery Stickers - Nature Botanical Trees Decals - Forest Decor Natural Big Leaf Peel And Stick,18,25512587467664,7341147128770,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747354489170,music-is-my-life-wall-sticker-note-16038,Music Is My Life Wall Sticker - Note Quote Gift Decor Art Vinyl Decal - Dj Room Festival Love Event Earphone Saying Sign Stick Mural,20,20516848472281,7341147128954,medium — unitless Shopify option interpreted as inches,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
included,8747356979538,anatomy-skeleton-decals-medical-school-70654,Anatomy Skeleton Decals - Medical School Decor - Anatomy Stickers - Skeleton Decals - Human Skeleton Wall Art - Biology Classroom Decor,4,PRE-ANASKE-WITWHI-B9UU,7341147129500,medium — size range/single measurement derived from description,lt:title; lt:description; ru:description; lv:title; lv:description; fi:title; fi:description,ee:description,
